Issue Key,Tipo de Problema,Rework Score,Reopen Count,Backward Moves,QA Returns,Revisitas Status,Conformance Score,Conforme Basico,Lead Time Fluxo (dias),Done Final Author,Done Final Date,Variant
W1NNR-940,Tarefa,0,0,0,0,0,0.6667,Nao,42.0371,Lara Junqueira Alvarenga,2025-09-03 14:28:20,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-941,Tarefa,0,0,0,0,0,0.6667,Nao,42.0369,Lara Junqueira Alvarenga,2025-09-03 14:28:20,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-942,Tarefa,0,0,0,0,0,0.6667,Nao,96.7783,Lara Junqueira Alvarenga,2025-09-03 14:26:57,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-943,Tarefa,0,0,0,0,0,0.6667,Nao,83.0854,Lara Junqueira Alvarenga,2025-09-03 14:26:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-944,Tarefa,0,0,0,0,0,0.6667,Nao,76.7477,Lara Junqueira Alvarenga,2025-09-03 14:27:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-945,Tarefa,0,0,0,0,0,0.6667,Nao,57.7514,Lara Junqueira Alvarenga,2025-09-03 14:27:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-946,Tarefa,0,0,0,0,0,0.6667,Nao,69.5949,Lara Junqueira Alvarenga,2025-09-03 14:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-947,Tarefa,0,0,0,0,0,0.6667,Nao,57.7518,Lara Junqueira Alvarenga,2025-09-03 14:27:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-948,Tarefa,0,0,0,0,0,0.6667,Nao,77.8747,Lara Junqueira Alvarenga,2025-09-03 14:27:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-949,Tarefa,0,0,0,0,0,0.6667,Nao,103.8378,Lara Junqueira Alvarenga,2025-09-03 14:26:57,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-950,Tarefa,0,0,0,0,0,0.6667,Nao,76.9862,Lara Junqueira Alvarenga,2025-09-03 14:25:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-951,Tarefa,0,0,0,0,0,0.6667,Nao,77.7588,Lara Junqueira Alvarenga,2025-09-03 14:27:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-952,Tarefa,0,0,0,0,0,0.6667,Nao,57.7893,Lara Junqueira Alvarenga,2025-09-03 14:27:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-953,Tarefa,0,0,0,0,0,0.6667,Nao,69.5948,Lara Junqueira Alvarenga,2025-09-03 14:27:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-954,Tarefa,0,0,0,0,0,0.6667,Nao,21.8579,Lara Junqueira Alvarenga,2025-09-03 14:28:21,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-955,Tarefa,0,0,0,0,0,0.6667,Nao,35.7786,Lara Junqueira Alvarenga,2025-09-03 14:28:21,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-961,Tarefa,0,0,0,0,0,0.6667,Nao,103.811,Lara Junqueira Alvarenga,2025-09-03 14:26:09,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-962,Tarefa,0,0,0,0,0,0.6667,Nao,70.8266,Lara Junqueira Alvarenga,2025-09-03 14:27:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-963,Tarefa,0,0,0,0,0,0.6667,Nao,82.7961,Lara Junqueira Alvarenga,2025-09-03 14:27:13,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-964,Tarefa,0,0,0,0,0,0.6667,Nao,99.7265,Lara Junqueira Alvarenga,2025-09-03 14:26:11,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-965,Tarefa,0,0,0,0,0,0.6667,Nao,98.7793,Lara Junqueira Alvarenga,2025-09-03 14:26:13,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-966,Tarefa,0,0,0,0,0,0.6667,Nao,61.7132,Lara Junqueira Alvarenga,2025-09-03 14:27:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-967,Tarefa,0,0,0,0,0,0.6667,Nao,34.8519,Lara Junqueira Alvarenga,2025-09-03 14:28:21,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-968,Tarefa,0,0,0,0,0,0.6667,Nao,81.8429,Lara Junqueira Alvarenga,2025-09-03 14:27:14,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-969,Tarefa,0,0,0,0,0,0.6667,Nao,84.8405,Lara Junqueira Alvarenga,2025-09-03 14:26:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-970,Tarefa,0,0,0,0,0,0.6667,Nao,91.757,Lara Junqueira Alvarenga,2025-09-03 14:26:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-971,Tarefa,0,0,0,0,0,0.6667,Nao,63.8525,Lara Junqueira Alvarenga,2025-09-03 14:27:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-972,Tarefa,0,0,0,0,0,0.6667,Nao,60.8251,Lara Junqueira Alvarenga,2025-09-03 14:27:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-973,Tarefa,0,0,0,0,0,0.6667,Nao,47.8144,Lara Junqueira Alvarenga,2025-09-03 14:28:27,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-974,Tarefa,0,0,0,0,0,0.6667,Nao,90.5343,Lara Junqueira Alvarenga,2025-09-03 14:26:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-975,Tarefa,0,0,0,0,0,0.6667,Nao,41.7821,Lara Junqueira Alvarenga,2025-09-03 14:28:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-976,Tarefa,0,0,0,0,0,0.6667,Nao,90.8012,Lara Junqueira Alvarenga,2025-09-03 14:26:18,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-977,Tarefa,0,0,0,0,0,0.6667,Nao,78.0651,Lara Junqueira Alvarenga,2025-09-03 14:27:14,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-978,Tarefa,0,0,0,0,0,0.6667,Nao,57.8514,Lara Junqueira Alvarenga,2025-09-03 14:27:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-979,Tarefa,0,0,0,0,0,0.6667,Nao,78.4905,Lara Junqueira Alvarenga,2025-09-03 14:27:14,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-980,Tarefa,0,0,0,0,0,0.6667,Nao,56.6844,Lara Junqueira Alvarenga,2025-09-03 14:27:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-981,Tarefa,0,0,0,0,0,0.6667,Nao,29.8518,Lara Junqueira Alvarenga,2025-09-03 14:28:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-982,Tarefa,0,0,0,0,0,0.6667,Nao,104.8561,Lara Junqueira Alvarenga,2025-09-03 14:26:19,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-984,Tarefa,0,0,0,0,0,0.6667,Nao,104.8104,Lara Junqueira Alvarenga,2025-09-03 14:26:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-988,Tarefa,0,0,0,0,0,0.6667,Nao,10.956,Lorraine Caribe,2025-06-02 17:36:42,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-992,Tarefa,0,0,0,0,0,0.6667,Nao,26.0248,Lorraine Caribe,2025-06-22 23:35:14,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-993,Tarefa,0,0,0,0,0,0.6667,Nao,5.798,Lorraine Caribe,2025-06-02 17:36:09,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-996,Tarefa,0,0,0,0,0,0.6667,Nao,4.9696,Lorraine Caribe,2025-06-02 17:36:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-998,Tarefa,0,0,0,0,0,0.6667,Nao,3.9961,Lorraine Caribe,2025-06-02 17:36:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-613,Tarefa,0,0,0,0,0,0.7,Nao,11.6842,Lorraine Caribe,2025-03-11 12:42:32,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-614,Tarefa,0,0,0,0,0,0.7,Nao,11.6834,Lorraine Caribe,2025-03-11 12:42:30,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-615,Tarefa,0,0,0,0,0,0.7,Nao,12.0013,Lorraine Caribe,2025-03-11 12:42:28,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-616,Tarefa,0,0,0,0,0,0.7,Nao,3.9864,Lorraine Caribe,2025-03-11 12:42:25,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-618,Tarefa,0,0,0,0,0,0.7,Nao,10.6681,Lorraine Caribe,2025-03-11 12:42:23,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-619,Tarefa,0,0,0,0,0,0.7,Nao,10.6026,Lorraine Caribe,2025-03-11 12:42:17,In Progress > Ready To Staging > Staging > Ready for Production > Done
W1NNR-178,Tarefa,0,0,0,0,0,0.75,Sim,6.8321,Lorraine Caribe,2024-08-29 11:43:33,In Progress > Done
W1NNR-231,Tarefa,0,0,0,0,0,0.75,Sim,27.3897,Lorraine Caribe,2024-11-27 22:22:31,In Progress > In Staging > Ready for Production > Done
W1NNR-232,Tarefa,0,0,0,0,0,0.75,Sim,27.3899,Lorraine Caribe,2024-11-27 22:22:40,In Progress > In Staging > Ready for Production > Done
W1NNR-233,Tarefa,0,0,0,0,0,0.75,Sim,23.0514,Lorraine Caribe,2024-11-27 22:22:37,In Progress > In Staging > Ready for Production > Done
W1NNR-234,Tarefa,0,0,0,0,0,0.75,Sim,23.0517,Lorraine Caribe,2024-11-27 22:22:44,In Progress > In Staging > Ready for Production > Done
W1NNR-483,Tarefa,0,0,0,0,0,0.75,Sim,0.8088,Lara Junqueira Alvarenga,2024-11-06 12:53:55,In Progress > Ready To Staging > In Staging > Done
W1NNR-60,Tarefa,0,0,0,0,0,0.75,Nao,28.7632,Lorraine Caribe,2024-08-01 14:12:53,In Progress > Ready for Staging > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-872,Tarefa,0,0,0,0,0,0.75,Nao,39.9911,Lorraine Caribe,2025-06-02 17:36:30,In Progress > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-873,Tarefa,0,0,0,0,0,0.75,Nao,39.904,Lorraine Caribe,2025-06-02 17:36:28,In Progress > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-875,Tarefa,0,0,0,0,0,0.75,Nao,27.9863,Lorraine Caribe,2025-06-02 17:36:29,In Progress > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-876,Tarefa,0,0,0,0,0,0.75,Nao,39.9428,Lorraine Caribe,2025-06-02 17:36:31,In Progress > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-880,Tarefa,0,0,0,0,0,0.75,Nao,34.1365,Lorraine Caribe,2025-06-02 17:36:30,In Progress > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-923,Tarefa,0,0,0,0,0,0.75,Sim,272.8428,Lara Junqueira Alvarenga,2026-02-11 17:56:47,In Progress > Done
W1NNR-105,Tarefa,0,0,0,0,0,0.8,Sim,17.9931,Eder Afonso,2024-08-27 12:53:35,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-108,Tarefa,0,0,0,0,0,0.8,Sim,17.993,Eder Afonso,2024-08-27 12:53:51,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-227,Tarefa,0,0,0,0,0,0.8,Sim,27.6644,Lara Junqueira Alvarenga,2024-11-06 13:02:22,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-236,Tarefa,0,0,0,0,0,0.8,Sim,41.4102,Lorraine Caribe,2024-12-23 23:12:03,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-237,Tarefa,0,0,0,0,0,0.8,Sim,41.4102,Lorraine Caribe,2024-12-23 23:12:04,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-238,Tarefa,0,0,0,0,0,0.8,Sim,41.4101,Lorraine Caribe,2024-12-23 23:12:04,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-239,Tarefa,0,0,0,0,0,0.8,Sim,41.41,Lorraine Caribe,2024-12-23 23:12:04,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-240,Tarefa,0,0,0,0,0,0.8,Sim,41.41,Lorraine Caribe,2024-12-23 23:12:04,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-385,Tarefa,0,0,0,0,0,0.8,Sim,68.2574,Lorraine Caribe,2025-01-27 19:19:41,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-386,Tarefa,0,0,0,0,0,0.8,Sim,63.2886,Lorraine Caribe,2025-01-27 19:19:42,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-73,Tarefa,0,0,0,0,0,0.8,Sim,9.0897,Lorraine Caribe,2024-08-01 14:12:53,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-76,Tarefa,0,0,0,0,0,0.8,Sim,6.8266,Lorraine Caribe,2024-08-01 14:12:53,In Progress > Ready To Staging > In Staging > Ready for Production > Done
W1NNR-80,Tarefa,0,0,0,0,0,0.8,Sim,1.6788,Lorraine Caribe,2024-08-01 14:12:51,In Progress > Ready To Staging > In Staging > Ready for Production > Done
